Date,State,Confirmed Cases,Cases on Admission,Discharged Cases,Deaths
7/9/2020,Rivers,1294,407,843,44
7/9/2020,Ogun,1063,346,695,22
7/9/2020,Kaduna,907,294,601,12
7/9/2020,Katsina,646,182,441,23
7/9/2020,Ondo,606,462,124,20
7/9/2020,Borno,584,94,455,35
7/9/2020,Gombe,524,116,387,21
7/9/2020,Bauchi,519,8,498,13
7/9/2020,Ebonyi,503,0,497,6
7/9/2020,Plateau,497,242,241,14
7/9/2020,Enugu,439,162,263,14
7/9/2020,Abia,401,133,265,3
7/9/2020,Imo,359,290,61,8
7/9/2020,Jigawa,318,0,308,10
7/9/2020,Kwara,311,131,168,12
7/9/2020,Bayelsa,299,141,141,17
7/9/2020,Nasarawa,236,115,113,8
7/9/2020,Osun,212,121,84,7
7/9/2020,Sokoto,153,2,135,16
7/9/2020,Akwa Ibom,134,60,71,3
7/9/2020,Niger,125,21,97,7
7/9/2020,Benue,121,80,35,6
7/9/2020,Adamawa,100,22,71,7
7/9/2020,Anambra,93,27,57,9
7/9/2020,Kebbi,86,16,63,7
7/9/2020,Zamfara,76,0,71,5
7/9/2020,Yobe,62,3,51,8
7/9/2020,Ekiti,46,4,40,2
7/9/2020,Taraba,27,16,11,0
7/9/2020,Cross River,5,1,3,1
7/9/2020,Kogi,5,0,3,2
7/10/2020,Lagos,12051,10140,1764,147
7/10/2020,Federal Capital Territory,2433,1665,733,35
7/10/2020,Oyo,1689,745,925,19
7/10/2020,Edo,1593,607,929,57
7/10/2020,Delta,1348,863,454,31
7/10/2020,Rivers,1343,450,847,46
7/10/2020,Kano,1303,221,1030,52
7/10/2020,Ogun,1063,336,705,22
7/10/2020,Kaduna,946,312,622,12
7/10/2020,Katsina,655,191,441,23
7/10/2020,Ondo,606,462,124,20
7/10/2020,Borno,586,96,455,35
7/10/2020,Gombe,527,119,387,21
7/10/2020,Bauchi,519,8,498,13
7/10/2020,Ebonyi,508,5,497,6
7/10/2020,Plateau,499,241,242,16
7/10/2020,Enugu,469,192,263,14
7/10/2020,Abia,402,134,265,3
7/10/2020,Imo,359,290,61,8
7/10/2020,Jigawa,321,2,308,11
7/10/2020,Kwara,311,131,168,12
7/10/2020,Bayelsa,299,128,153,18
7/10/2020,Nasarawa,238,117,113,8
7/10/2020,Osun,212,121,84,7
7/10/2020,Sokoto,153,2,135,16
7/10/2020,Niger,135,20,108,7
7/10/2020,Akwa Ibom,134,60,71,3
7/10/2020,Benue,121,80,35,6
7/10/2020,Adamawa,100,22,71,7
7/10/2020,Anambra,93,19,65,9
7/10/2020,Kebbi,86,16,63,7
7/10/2020,Zamfara,76,0,71,5
7/10/2020,Yobe,62,3,51,8
7/10/2020,Ekiti,46,4,40,2
7/10/2020,Taraba,27,16,11,0
7/10/2020,Kogi,5,0,3,2
7/10/2020,Cross River,5,1,3,1
7/11/2020,Lagos,12275,10329,1786,160
7/11/2020,Federal Capital Territory,2538,1755,747,36
7/11/2020,Oyo,1706,695,992,19
7/11/2020,Edo,1678,692,929,57
7/11/2020,Delta,1359,745,583,31
7/11/2020,Rivers,1357,460,851,46
7/11/2020,Kano,1303,221,1030,52
7/11/2020,Ogun,1080,353,705,22
7/11/2020,Kaduna,978,330,636,12
7/11/2020,Ondo,670,525,124,21
7/11/2020,Katsina,655,191,441,23
7/11/2020,Borno,586,96,455,35
7/11/2020,Gombe,530,102,407,21
7/11/2020,Bauchi,519,8,498,13
7/11/2020,Plateau,516,258,242,16
7/11/2020,Ebonyi,508,5,497,6
7/11/2020,Enugu,476,199,263,14
7/11/2020,Abia,405,107,295,3
7/11/2020,Imo,386,309,69,8
7/11/2020,Jigawa,321,2,308,11
7/11/2020,Kwara,311,131,168,12
7/11/2020,Bayelsa,299,128,153,18
7/11/2020,Nasarawa,244,123,113,8
7/11/2020,Osun,231,140,84,7
7/11/2020,Sokoto,153,2,135,16
7/11/2020,Niger,135,20,108,7
7/11/2020,Akwa Ibom,134,60,71,3
7/11/2020,Benue,121,80,35,6
7/11/2020,Adamawa,110,32,71,7
7/11/2020,Anambra,93,19,65,9
7/11/2020,Kebbi,86,16,63,7
7/11/2020,Zamfara,76,0,71,5
7/11/2020,Yobe,62,3,51,8
7/11/2020,Ekiti,49,7,40,2
7/11/2020,Taraba,27,16,11,0
7/11/2020,Kogi,5,0,3,2
7/11/2020,Cross River,5,1,3,1
7/12/2020,Lagos,12427,10358,1897,172
7/12/2020,Federal Capital Territory,2576,1765,773,38
7/12/2020,Edo,1731,700,974,57
7/12/2020,Oyo,1726,699,1008,19
7/12/2020,Rivers,1368,469,853,46
7/12/2020,Delta,1359,745,583,31
7/12/2020,Kano,1309,227,1030,52
7/12/2020,Ogun,1087,329,736,22
7/12/2020,Kaduna,989,336,641,12
7/12/2020,Ondo,716,557,138,21
7/12/2020,Katsina,669,205,441,23
7/12/2020,Ebonyi,616,102,508,6
7/12/2020,Borno,586,96,455,35
7/12/2020,Plateau,533,273,244,16
7/12/2020,Gombe,530,101,407,22
7/12/2020,Bauchi,521,3,505,13
7/12/2020,Enugu,476,139,322,15
7/12/2020,Abia,405,107,295,3
7/12/2020,Imo,386,309,69,8
7/12/2020,Kwara,330,139,179,12
7/12/2020,Jigawa,321,2,308,11
7/12/2020,Bayelsa,313,142,153,18
7/12/2020,Osun,245,154,84,7
7/12/2020,Nasarawa,244,123,113,8
7/12/2020,Sokoto,153,2,135,16
7/12/2020,Akwa Ibom,145,71,71,3
7/12/2020,Niger,145,30,108,7
7/12/2020,Benue,121,80,35,6
7/12/2020,Adamawa,110,32,71,7
7/12/2020,Anambra,93,19,65,9
7/12/2020,Kebbi,86,12,67,7
7/12/2020,Zamfara,76,0,71,5
7/12/2020,Ekiti,63,21,40,2
7/12/2020,Yobe,62,3,51,8
7/12/2020,Taraba,27,16,11,0
7/12/2020,Cross River,9,5,3,1
7/12/2020,Kogi,5,0,3,2
7/13/2020,Lagos,12583,10494,1916,173
7/13/2020,Federal Capital Territory,2675,1843,793,39
7/13/2020,Oyo,1867,840,1008,19
7/13/2020,Edo,1778,706,1014,58
7/13/2020,Rivers,1388,416,926,46
7/13/2020,Delta,1359,745,583,31
7/13/2020,Kano,1314,230,1032,52
7/13/2020,Ogun,1091,326,743,22
7/13/2020,Kaduna,1016,352,652,12
7/13/2020,Ondo,738,579,138,21
7/13/2020,Katsina,669,205,441,23
7/13/2020,Ebonyi,616,102,508,6
7/13/2020,Borno,591,101,455,35
7/13/2020,Plateau,543,267,260,16
7/13/2020,Gombe,533,103,408,22
7/13/2020,Bauchi,521,3,505,13
7/13/2020,Enugu,476,139,322,15
7/13/2020,Abia,405,107,295,3
7/13/2020,Imo,399,318,73,8
7/13/2020,Kwara,330,139,179,12
7/13/2020,Jigawa,321,2,308,11
7/13/2020,Bayelsa,313,142,153,18
7/13/2020,Osun,262,170,84,8
7/13/2020,Nasarawa,252,131,113,8
7/13/2020,Sokoto,153,2,135,16
7/13/2020,Akwa Ibom,145,59,83,3
7/13/2020,Niger,145,30,108,7
7/13/2020,Benue,126,85,35,6
7/13/2020,Adamawa,110,20,83,7
7/13/2020,Anambra,101,27,65,9
7/13/2020,Kebbi,87,6,74,7
7/13/2020,Zamfara,76,0,71,5
7/13/2020,Ekiti,63,21,40,2
7/13/2020,Yobe,62,3,51,8
7/13/2020,Taraba,30,19,11,0
7/13/2020,Cross River,10,6,3,1
7/13/2020,Kogi,5,0,3,2
7/14/2020,Lagos,12711,10601,1935,175
7/14/2020,Federal Capital Territory,2687,1838,810,39
7/14/2020,Oyo,1882,855,1008,19
7/14/2020,Edo,1807,708,1039,60
7/14/2020,Rivers,1397,405,946,46
7/14/2020,Delta,1392,775,583,34
7/14/2020,Kano,1314,227,1035,52
7/14/2020,Ogun,1105,338,745,22
7/14/2020,Kaduna,1039,367,660,12
7/14/2020,Ondo,747,588,138,21
7/14/2020,Katsina,669,205,441,23
7/14/2020,Ebonyi,616,102,508,6
7/14/2020,Borno,593,94,464,35
7/14/2020,Plateau,571,295,260,16
7/14/2020,Gombe,533,86,425,22
7/14/2020,Bauchi,521,3,505,13
7/14/2020,Enugu,515,177,322,16
7/14/2020,Kwara,422,229,179,14
7/14/2020,Abia,413,115,295,3
7/14/2020,Imo,399,318,73,8
7/14/2020,Jigawa,321,2,308,11
7/14/2020,Bayelsa,318,147,153,18
7/14/2020,Osun,276,184,84,8
7/14/2020,Nasarawa,252,131,113,8
7/14/2020,Sokoto,153,1,136,16
7/14/2020,Akwa Ibom,145,59,83,3
7/14/2020,Niger,145,30,108,7
7/14/2020,Benue,126,85,35,6
7/14/2020,Adamawa,110,20,83,7
7/14/2020,Anambra,101,27,65,9
7/14/2020,Kebbi,87,6,74,7
7/14/2020,Zamfara,76,0,71,5
7/14/2020,Ekiti,66,24,40,2
7/14/2020,Yobe,62,3,51,8
7/14/2020,Taraba,30,19,11,0
7/14/2020,Cross River,10,6,3,1
7/14/2020,Kogi,5,0,3,2
7/15/2020,Lagos,12941,10818,1948,175
7/15/2020,Federal Capital Territory,2738,1878,821,39
7/15/2020,Oyo,1951,924,1008,19
7/15/2020,Edo,1850,691,1099,60
7/15/2020,Rivers,1427,428,952,47
7/15/2020,Delta,1398,778,585,35
7/15/2020,Kano,1318,231,1035,52
7/15/2020,Ogun,1132,345,765,22
7/15/2020,Kaduna,1067,375,680,12
7/15/2020,Ondo,770,611,138,21
7/15/2020,Katsina,669,205,441,23
7/15/2020,Ebonyi,646,106,532,8
7/15/2020,Borno,593,94,464,35
7/15/2020,Plateau,591,315,260,16
7/15/2020,Gombe,533,56,455,22
7/15/2020,Enugu,531,193,322,16
7/15/2020,Bauchi,521,3,505,13
7/15/2020,Kwara,422,229,179,14
7/15/2020,Abia,413,115,295,3
7/15/2020,Imo,409,323,77,9
7/15/2020,Jigawa,321,2,308,11
7/15/2020,Bayelsa,318,137,163,18
7/15/2020,Osun,311,218,84,9
7/15/2020,Nasarawa,254,133,113,8
7/15/2020,Sokoto,153,1,136,16
7/15/2020,Akwa Ibom,145,59,83,3
7/15/2020,Niger,145,30,108,7
7/15/2020,Benue,143,95,42,6
7/15/2020,Adamawa,110,20,83,7
7/15/2020,Anambra,101,27,65,9
7/15/2020,Kebbi,88,7,74,7
7/15/2020,Zamfara,76,0,71,5
7/15/2020,Ekiti,67,25,40,2
7/15/2020,Yobe,62,3,51,8
7/15/2020,Taraba,30,19,11,0
7/15/2020,Cross River,10,6,3,1
7/15/2020,Kogi,5,0,3,2
7/16/2020,Lagos,13097,10973,1948,176
7/16/2020,Federal Capital Territory,2761,1882,840,39
7/16/2020,Oyo,1989,959,1011,19
7/16/2020,Edo,1874,662,1150,62
7/16/2020,Rivers,1480,469,964,47
7/16/2020,Delta,1404,784,585,35
7/16/2020,Kano,1331,243,1035,53
7/16/2020,Ogun,1146,347,777,22
7/16/2020,Kaduna,1087,331,744,12
7/16/2020,Ondo,865,705,139,21
7/16/2020,Katsina,669,205,441,23
7/16/2020,Ebonyi,646,104,532,10
7/16/2020,Plateau,595,319,260,16
7/16/2020,Borno,593,94,464,35
7/16/2020,Enugu,560,214,330,16
7/16/2020,Gombe,537,40,475,22
7/16/2020,Bauchi,522,4,505,13
7/16/2020,Abia,456,88,365,3
7/16/2020,Kwara,422,229,179,14
7/16/2020,Imo,420,333,78,9
7/16/2020,Osun,328,235,84,9
7/16/2020,Jigawa,322,3,308,11
7/16/2020,Bayelsa,318,136,163,19
7/16/2020,Nasarawa,254,133,113,8
7/16/2020,Akwa Ibom,162,47,112,3
7/16/2020,Sokoto,153,0,137,16
7/16/2020,Niger,145,30,108,7
7/16/2020,Benue,143,95,42,6
7/16/2020,Anambra,118,41,67,10
7/16/2020,Adamawa,111,20,83,8
7/16/2020,Kebbi,88,7,74,7
7/16/2020,Zamfara,76,0,71,5
7/16/2020,Ekiti,72,30,40,2
7/16/2020,Yobe,63,4,51,8
7/16/2020,Taraba,30,19,11,0
7/16/2020,Cross River,12,8,3,1
7/16/2020,Kogi,5,0,3,2
7/17/2020,Lagos,13226,11092,1958,176
7/17/2020,Federal Capital Territory,2879,1983,857,39
7/17/2020,Oyo,2076,1046,1011,19
7/17/2020,Edo,1885,615,1208,62
7/17/2020,Rivers,1480,452,981,47
7/17/2020,Delta,1415,793,585,37
7/17/2020,Kano,1386,262,1071,53
7/17/2020,Ogun,1159,360,777,22
7/17/2020,Kaduna,1099,258,829,12
7/17/2020,Ondo,877,717,139,21
7/17/2020,Katsina,669,205,441,23
7/17/2020,Ebonyi,646,104,532,10
7/17/2020,Plateau,603,323,264,16
7/17/2020,Borno,597,59,503,35
7/17/2020,Enugu,595,219,360,16
7/17/2020,Gombe,540,43,475,22
7/17/2020,Bauchi,522,4,505,13
7/17/2020,Abia,460,92,365,3
7/17/2020,Kwara,450,249,187,14
7/17/2020,Imo,436,344,83,9
7/17/2020,Osun,328,235,84,9
7/17/2020,Jigawa,322,3,308,11
7/17/2020,Bayelsa,318,123,175,20
7/17/2020,Nasarawa,254,133,113,8
7/17/2020,Benue,185,137,42,6
7/17/2020,Akwa Ibom,162,38,121,3
7/17/2020,Sokoto,153,0,137,16
7/17/2020,Niger,151,32,112,7
7/17/2020,Anambra,118,41,67,10
7/17/2020,Adamawa,111,20,83,8
7/17/2020,Kebbi,88,7,74,7
7/17/2020,Ekiti,78,29,47,2
7/17/2020,Zamfara,76,0,71,5
7/17/2020,Yobe,63,4,51,8
7/17/2020,Taraba,30,19,11,0
7/17/2020,Cross River,12,8,3,1
7/17/2020,Kogi,5,0,3,2
7/18/2020,Lagos,13341,11207,1958,176
7/18/2020,Federal Capital Territory,2957,2042,876,39
7/18/2020,Oyo,2106,1010,1076,20
7/18/2020,Edo,1885,615,1208,62
7/18/2020,Rivers,1516,476,992,48
7/18/2020,Delta,1423,756,630,37
7/18/2020,Kano,1395,242,1100,53
7/18/2020,Ogun,1168,312,834,22
7/18/2020,Kaduna,1118,277,829,12
7/18/2020,Ondo,912,748,143,21
7/18/2020,Katsina,697,233,441,23
7/18/2020,Enugu,675,298,360,17
7/18/2020,Ebonyi,655,86,557,12
7/18/2020,Plateau,620,329,275,16
7/18/2020,Borno,598,60,503,35
7/18/2020,Gombe,544,29,493,22
7/18/2020,Kwara,535,333,188,14
7/18/2020,Bauchi,529,10,506,13
7/18/2020,Abia,479,111,365,3
7/18/2020,Imo,452,360,83,9
7/18/2020,Osun,332,223,99,10
7/18/2020,Jigawa,322,3,308,11
7/18/2020,Bayelsa,322,127,175,20
7/18/2020,Nasarawa,272,151,113,8
7/18/2020,Benue,194,144,44,6
7/18/2020,Akwa Ibom,162,38,121,3
7/18/2020,Sokoto,153,0,137,16
7/18/2020,Niger,151,32,112,7
7/18/2020,Anambra,118,41,67,10
7/18/2020,Adamawa,115,24,83,8
7/18/2020,Kebbi,88,7,74,7
7/18/2020,Ekiti,84,35,47,2
7/18/2020,Zamfara,77,1,71,5
7/18/2020,Yobe,64,3,53,8
7/18/2020,Taraba,30,19,11,0
7/18/2020,Cross River,13,9,3,1
7/18/2020,Kogi,5,0,3,2
7/19/2020,Lagos,13438,11298,1964,176
7/19/2020,Federal Capital Territory,3027,2105,883,39
7/19/2020,Oyo,2167,1031,1116,20
7/19/2020,Edo,1989,701,1220,68
7/19/2020,Rivers,1529,485,996,48
7/19/2020,Delta,1423,756,630,37
7/19/2020,Kano,1400,222,1125,53
7/19/2020,Ogun,1174,302,850,22
7/19/2020,Kaduna,1156,287,857,12
7/19/2020,Ondo,925,761,143,21
7/19/2020,Katsina,710,246,441,23
7/19/2020,Enugu,675,298,360,17
7/19/2020,Ebonyi,655,84,557,14
7/19/2020,Plateau,648,349,281,18
7/19/2020,Borno,599,54,510,35
7/19/2020,Gombe,546,19,505,22
7/19/2020,Kwara,535,333,188,14
7/19/2020,Bauchi,529,10,506,13
7/19/2020,Abia,479,111,365,3
7/19/2020,Imo,452,360,83,9
